"scenario","region","subRegion","param","xLabel","x","vintage","units","value"
"dac_ssp2_with_cstorage_revert","South Korea","South Korea","emissGHGBySectorIndustryGWPAR5","Year",2100,"Vint_2100","GHG emissions - (MTCO2eq)",6.704654694
"dac_ssp2_with_cstorage_revert","South Korea","South Korea","emissGHGBySectorIndustryGWPAR5","Year",2100,"Vint_2100","GHG emissions - (MTCO2eq)",0.4436038391937
"dac_ssp2_with_cstorage_revert","South Korea","South Korea","emissGHGBySectorIndustryGWPAR5","Year",2100,"Vint_2100","GHG emissions - (MTCO2eq)",0
"dac_ssp2_with_cstorage_revert","South Korea","South Korea","emissGHGBySectorNoBioGWPAR5","Year",1975,"Vint_1975","GHG emissions (MTCO2eq)",35.6761088933333
"dac_ssp2_with_cstorage_revert","South Korea","South Korea","emissGHGBySectorNoBioGWPAR5","Year",1975,"Vint_1975","GHG emissions (MTCO2eq)",3.71481
"dac_ssp2_with_cstorage_revert","South Korea","South Korea","emissGHGBySectorNoBioGWPAR5","Year",1975,"Vint_1975","GHG emissions (MTCO2eq)",7.388696
"dac_ssp2_with_cstorage_revert","South Korea","South Korea","emissGHGBySectorNoBioGWPAR5","Year",1975,"Vint_1975","GHG emissions (MTCO2eq)",18.9423588409751
"dac_ssp2_with_cstorage_revert","South Korea","South Korea","emissGHGBySectorNoBioGWPAR5","Year",1980,"Vint_1980","GHG emissions (MTCO2eq)",-6.19013213866667
"dac_ssp2_with_cstorage_revert","South Korea","South Korea","emissGHGBySectorNoBioGWPAR5","Year",1985,"Vint_1985","GHG emissions (MTCO2eq)",-3.93074582963333
"dac_ssp2_with_cstorage_revert","South Korea","South Korea","emissGHGBySectorNoBioGWPAR5","Year",1990,"Vint_1990","GHG emissions (MTCO2eq)",266.37244507923
"dac_ssp2_with_cstorage_revert","South Korea","South Korea","emissGHGBySectorNoBioGWPAR5","Year",1990,"Vint_1990","GHG emissions (MTCO2eq)",-2.98966391203333
"dac_ssp2_with_cstorage_revert","South Korea","South Korea","emissGHGBySectorNoBioGWPAR5","Year",1990,"Vint_1990","GHG emissions (MTCO2eq)",13.83217
"dac_ssp2_with_cstorage_revert","South Korea","South Korea","emissGHGBySectorNoBioGWPAR5","Year",1990,"Vint_1990","GHG emissions (MTCO2eq)",7.06048
"dac_ssp2_with_cstorage_revert","South Korea","South Korea","emissGHGBySectorNoBioGWPAR5","Year",1990,"Vint_1990","GHG emissions (MTCO2eq)",0.917023463441
"dac_ssp2_with_cstorage_revert","South Korea","South Korea","emissGHGBySectorNoBioGWPAR5","Year",1990,"Vint_1990","GHG emissions (MTCO2eq)",29.2314300448674
"dac_ssp2_with_cstorage_revert","South Korea","South Korea","emissGHGBySectorNoBioGWPAR5","Year",1995,"Vint_1995","GHG emissions (MTCO2eq)",-1.6081075637
"dac_ssp2_with_cstorage_revert","South Korea","South Korea","emissGHGBySectorNoBioGWPAR5","Year",2000,"Vint_2000","GHG emissions (MTCO2eq)",-2.56482010986667
"dac_ssp2_with_cstorage_revert","South Korea","South Korea","emissGHGBySectorNoBioGWPAR5","Year",2005,"Vint_2005","GHG emissions (MTCO2eq)",530.502622202601
"dac_ssp2_with_cstorage_revert","South Korea","South Korea","emissGHGBySectorNoBioGWPAR5","Year",2005,"Vint_2005","GHG emissions (MTCO2eq)",-3.1316956099
"dac_ssp2_with_cstorage_revert","South Korea","South Korea","emissGHGBySectorNoBioGWPAR5","Year",2005,"Vint_2005","GHG emissions (MTCO2eq)",0.0980736500333333
"dac_ssp2_with_cstorage_revert","South Korea","South Korea","emissGHGBySectorNoBioGWPAR5","Year",2005,"Vint_2005","GHG emissions (MTCO2eq)",2.5877474248
"dac_ssp2_with_cstorage_revert","South Korea","South Korea","emissGHGBySectorNoBioGWPAR5","Year",2005,"Vint_2005","GHG emissions (MTCO2eq)",24.84229971269
"dac_ssp2_with_cstorage_revert","South Korea","South Korea","emissGHGBySectorNoBioGWPAR5","Year",2005,"Vint_2005","GHG emissions (MTCO2eq)",47.27142624886
"dac_ssp2_with_cstorage_revert","South Korea","South Korea","emissGHGBySectorNoBioGWPAR5","Year",2010,"Vint_2010","GHG emissions (MTCO2eq)",622.591475016766
"dac_ssp2_with_cstorage_revert","South Korea","South Korea","emissGHGBySectorNoBioGWPAR5","Year",2010,"Vint_2010","GHG emissions (MTCO2eq)",-5.6549355775
"dac_ssp2_with_cstorage_revert","South Korea","South Korea","emissGHGBySectorNoBioGWPAR5","Year",2010,"Vint_2010","GHG emissions (MTCO2eq)",0.0577738425733333
"dac_ssp2_with_cstorage_revert","South Korea","South Korea","emissGHGBySectorNoBioGWPAR5","Year",2010,"Vint_2010","GHG emissions (MTCO2eq)",3.38063208359973
"dac_ssp2_with_cstorage_revert","South Korea","South Korea","emissGHGBySectorNoBioGWPAR5","Year",2010,"Vint_2010","GHG emissions (MTCO2eq)",44.134650532975
"dac_ssp2_with_cstorage_revert","South Korea","South Korea","emissGHGBySectorNoBioGWPAR5","Year",2010,"Vint_2010","GHG emissions (MTCO2eq)",39.8825649544421
"dac_ssp2_with_cstorage_revert","South Korea","South Korea","emissGHGBySectorNoBioGWPAR5","Year",2015,"Vint_2015","GHG emissions (MTCO2eq)",665.407516690771
"dac_ssp2_with_cstorage_revert","South Korea","South Korea","emissGHGBySectorNoBioGWPAR5","Year",2015,"Vint_2015","GHG emissions (MTCO2eq)",-1.34649470156667
"dac_ssp2_with_cstorage_revert","South Korea","South Korea","emissGHGBySectorNoBioGWPAR5","Year",2015,"Vint_2015","GHG emissions (MTCO2eq)",0.0360167583893333
"dac_ssp2_with_cstorage_revert","South Korea","South Korea","emissGHGBySectorNoBioGWPAR5","Year",2015,"Vint_2015","GHG emissions (MTCO2eq)",1.70581364392204
"dac_ssp2_with_cstorage_revert","South Korea","South Korea","emissGHGBySectorNoBioGWPAR5","Year",2015,"Vint_2015","GHG emissions (MTCO2eq)",52.33751889405
"dac_ssp2_with_cstorage_revert","South Korea","South Korea","emissGHGBySectorNoBioGWPAR5","Year",2015,"Vint_2015","GHG emissions (MTCO2eq)",39.9977508567192
"dac_ssp2_with_cstorage_revert","South Korea","South Korea","emissGHGBySectorNoBioGWPAR5","Year",2020,"Vint_2020","GHG emissions (MTCO2eq)",700.616238023286
"dac_ssp2_with_cstorage_revert","South Korea","South Korea","emissGHGBySectorNoBioGWPAR5","Year",2020,"Vint_2020","GHG emissions (MTCO2eq)",0.970829442
"dac_ssp2_with_cstorage_revert","South Korea","South Korea","emissGHGBySectorNoBioGWPAR5","Year",2020,"Vint_2020","GHG emissions (MTCO2eq)",0.10166983967888
"dac_ssp2_with_cstorage_revert","South Korea","South Korea","emissGHGBySectorNoBioGWPAR5","Year",2020,"Vint_2020","GHG emissions (MTCO2eq)",5.11867944213
"dac_ssp2_with_cstorage_revert","South Korea","South Korea","emissGHGBySectorNoBioGWPAR5","Year",2020,"Vint_2020","GHG emissions (MTCO2eq)",56.30178550361
"dac_ssp2_with_cstorage_revert","South Korea","South Korea","emissGHGBySectorNoBioGWPAR5","Year",2020,"Vint_2020","GHG emissions (MTCO2eq)",39.587351828472
"dac_ssp2_with_cstorage_revert","South Korea","South Korea","emissGHGBySectorNoBioGWPAR5","Year",2025,"Vint_2025","GHG emissions (MTCO2eq)",625.599040998608
"dac_ssp2_with_cstorage_revert","South Korea","South Korea","emissGHGBySectorNoBioGWPAR5","Year",2025,"Vint_2025","GHG emissions (MTCO2eq)",18.8579980711833
"dac_ssp2_with_cstorage_revert","South Korea","South Korea","emissGHGBySectorNoBioGWPAR5","Year",2025,"Vint_2025","GHG emissions (MTCO2eq)",0.08423932202521
"dac_ssp2_with_cstorage_revert","South Korea","South Korea","emissGHGBySectorNoBioGWPAR5","Year",2025,"Vint_2025","GHG emissions (MTCO2eq)",2.48108893394158
"dac_ssp2_with_cstorage_revert","South Korea","South Korea","emissGHGBySectorNoBioGWPAR5","Year",2025,"Vint_2025","GHG emissions (MTCO2eq)",45.14649098069
"dac_ssp2_with_cstorage_revert","South Korea","South Korea","emissGHGBySectorNoBioGWPAR5","Year",2025,"Vint_2025","GHG emissions (MTCO2eq)",38.6452167590786
"dac_ssp2_with_cstorage_revert","South Korea","South Korea","emissGHGBySectorNoBioGWPAR5","Year",2030,"Vint_2030","GHG emissions (MTCO2eq)",501.074378743564
"dac_ssp2_with_cstorage_revert","South Korea","South Korea","emissGHGBySectorNoBioGWPAR5","Year",2030,"Vint_2030","GHG emissions (MTCO2eq)",18.1382576633133
"dac_ssp2_with_cstorage_revert","South Korea","South Korea","emissGHGBySectorNoBioGWPAR5","Year",2030,"Vint_2030","GHG emissions (MTCO2eq)",0.07307559319115
"dac_ssp2_with_cstorage_revert","South Korea","South Korea","emissGHGBySectorNoBioGWPAR5","Year",2030,"Vint_2030","GHG emissions (MTCO2eq)",2.31266552742423
"dac_ssp2_with_cstorage_revert","South Korea","South Korea","emissGHGBySectorNoBioGWPAR5","Year",2030,"Vint_2030","GHG emissions (MTCO2eq)",41.613676492865
"dac_ssp2_with_cstorage_revert","South Korea","South Korea","emissGHGBySectorNoBioGWPAR5","Year",2030,"Vint_2030","GHG emissions (MTCO2eq)",36.8698330051561
"dac_ssp2_with_cstorage_revert","South Korea","South Korea","emissGHGBySectorNoBioGWPAR5","Year",2035,"Vint_2035","GHG emissions (MTCO2eq)",377.317025129066
"dac_ssp2_with_cstorage_revert","South Korea","South Korea","emissGHGBySectorNoBioGWPAR5","Year",2035,"Vint_2035","GHG emissions (MTCO2eq)",19.8884237674467
"dac_ssp2_with_cstorage_revert","South Korea","South Korea","emissGHGBySectorNoBioGWPAR5","Year",2035,"Vint_2035","GHG emissions (MTCO2eq)",0.06543310541834
"dac_ssp2_with_cstorage_revert","South Korea","South Korea","emissGHGBySectorNoBioGWPAR5","Year",2035,"Vint_2035","GHG emissions (MTCO2eq)",1.80606452269045
"dac_ssp2_with_cstorage_revert","South Korea","South Korea","emissGHGBySectorNoBioGWPAR5","Year",2035,"Vint_2035","GHG emissions (MTCO2eq)",33.69381492106
"dac_ssp2_with_cstorage_revert","South Korea","South Korea","emissGHGBySectorNoBioGWPAR5","Year",2035,"Vint_2035","GHG emissions (MTCO2eq)",35.051250377431
"dac_ssp2_with_cstorage_revert","South Korea","South Korea","emissGHGBySectorNoBioGWPAR5","Year",2040,"Vint_2040","GHG emissions (MTCO2eq)",250.069377215659
"dac_ssp2_with_cstorage_revert","South Korea","South Korea","emissGHGBySectorNoBioGWPAR5","Year",2040,"Vint_2040","GHG emissions (MTCO2eq)",21.1626810566343
"dac_ssp2_with_cstorage_revert","South Korea","South Korea","emissGHGBySectorNoBioGWPAR5","Year",2040,"Vint_2040","GHG emissions (MTCO2eq)",0.0584014471261833
"dac_ssp2_with_cstorage_revert","South Korea","South Korea","emissGHGBySectorNoBioGWPAR5","Year",2040,"Vint_2040","GHG emissions (MTCO2eq)",1.47249829596034
"dac_ssp2_with_cstorage_revert","South Korea","South Korea","emissGHGBySectorNoBioGWPAR5","Year",2040,"Vint_2040","GHG emissions (MTCO2eq)",31.835318120375
"dac_ssp2_with_cstorage_revert","South Korea","South Korea","emissGHGBySectorNoBioGWPAR5","Year",2040,"Vint_2040","GHG emissions (MTCO2eq)",33.2611072797422
"dac_ssp2_with_cstorage_revert","South Korea","South Korea","emissGHGBySectorNoBioGWPAR5","Year",2045,"Vint_2045","GHG emissions (MTCO2eq)",90.2070796780652
"dac_ssp2_with_cstorage_revert","South Korea","South Korea","emissGHGBySectorNoBioGWPAR5","Year",2045,"Vint_2045","GHG emissions (MTCO2eq)",57.1285173200683
"dac_ssp2_with_cstorage_revert","South Korea","South Korea","emissGHGBySectorNoBioGWPAR5","Year",2045,"Vint_2045","GHG emissions (MTCO2eq)",0.0580368686469367
"dac_ssp2_with_cstorage_revert","South Korea","South Korea","emissGHGBySectorNoBioGWPAR5","Year",2045,"Vint_2045","GHG emissions (MTCO2eq)",1.23701604391122
"dac_ssp2_with_cstorage_revert","South Korea","South Korea","emissGHGBySectorNoBioGWPAR5","Year",2045,"Vint_2045","GHG emissions (MTCO2eq)",24.367808699215
"dac_ssp2_with_cstorage_revert","South Korea","South Korea","emissGHGBySectorNoBioGWPAR5","Year",2045,"Vint_2045","GHG emissions (MTCO2eq)",32.6737617902791
"dac_ssp2_with_cstorage_revert","South Korea","South Korea","emissGHGBySectorNoBioGWPAR5","Year",2050,"Vint_2050","GHG emissions (MTCO2eq)",-9.44983299290829
"dac_ssp2_with_cstorage_revert","South Korea","South Korea","emissGHGBySectorNoBioGWPAR5","Year",2050,"Vint_2050","GHG emissions (MTCO2eq)",27.9904328247793
"dac_ssp2_with_cstorage_revert","South Korea","South Korea","emissGHGBySectorNoBioGWPAR5","Year",2050,"Vint_2050","GHG emissions (MTCO2eq)",0.0568197290584733
"dac_ssp2_with_cstorage_revert","South Korea","South Korea","emissGHGBySectorNoBioGWPAR5","Year",2050,"Vint_2050","GHG emissions (MTCO2eq)",1.03791254107942
"dac_ssp2_with_cstorage_revert","South Korea","South Korea","emissGHGBySectorNoBioGWPAR5","Year",2050,"Vint_2050","GHG emissions (MTCO2eq)",23.585890495315
"dac_ssp2_with_cstorage_revert","South Korea","South Korea","emissGHGBySectorNoBioGWPAR5","Year",2050,"Vint_2050","GHG emissions (MTCO2eq)",31.7586839322544
"dac_ssp2_with_cstorage_revert","South Korea","South Korea","emissGHGBySectorNoBioGWPAR5","Year",2055,"Vint_2055","GHG emissions (MTCO2eq)",-22.1816004999305
"dac_ssp2_with_cstorage_revert","South Korea","South Korea","emissGHGBySectorNoBioGWPAR5","Year",2055,"Vint_2055","GHG emissions (MTCO2eq)",-25.8610860271412
"dac_ssp2_with_cstorage_revert","South Korea","South Korea","emissGHGBySectorNoBioGWPAR5","Year",2055,"Vint_2055","GHG emissions (MTCO2eq)",0.0439507055367233
"dac_ssp2_with_cstorage_revert","South Korea","South Korea","emissGHGBySectorNoBioGWPAR5","Year",2055,"Vint_2055","GHG emissions (MTCO2eq)",1.07246116424835
"dac_ssp2_with_cstorage_revert","South Korea","South Korea","emissGHGBySectorNoBioGWPAR5","Year",2055,"Vint_2055","GHG emissions (MTCO2eq)",22.932199401495
"dac_ssp2_with_cstorage_revert","South Korea","South Korea","emissGHGBySectorNoBioGWPAR5","Year",2055,"Vint_2055","GHG emissions (MTCO2eq)",32.0726111564445
"dac_ssp2_with_cstorage_revert","South Korea","South Korea","emissGHGBySectorNoBioGWPAR5","Year",2060,"Vint_2060","GHG emissions (MTCO2eq)",-22.2390323186742
"dac_ssp2_with_cstorage_revert","South Korea","South Korea","emissGHGBySectorNoBioGWPAR5","Year",2060,"Vint_2060","GHG emissions (MTCO2eq)",-24.6497514294574
"dac_ssp2_with_cstorage_revert","South Korea","South Korea","emissGHGBySectorNoBioGWPAR5","Year",2060,"Vint_2060","GHG emissions (MTCO2eq)",0.0486361679102567
"dac_ssp2_with_cstorage_revert","South Korea","South Korea","emissGHGBySectorNoBioGWPAR5","Year",2060,"Vint_2060","GHG emissions (MTCO2eq)",1.2721025293275
"dac_ssp2_with_cstorage_revert","South Korea","South Korea","emissGHGBySectorNoBioGWPAR5","Year",2060,"Vint_2060","GHG emissions (MTCO2eq)",21.044165365855
"dac_ssp2_with_cstorage_revert","South Korea","South Korea","emissGHGBySectorNoBioGWPAR5","Year",2060,"Vint_2060","GHG emissions (MTCO2eq)",31.7489493836087
"dac_ssp2_with_cstorage_revert","South Korea","South Korea","emissGHGBySectorNoBioGWPAR5","Year",2065,"Vint_2065","GHG emissions (MTCO2eq)",-32.133351015957
"dac_ssp2_with_cstorage_revert","South Korea","South Korea","emissGHGBySectorNoBioGWPAR5","Year",2065,"Vint_2065","GHG emissions (MTCO2eq)",-14.1429136405982
"dac_ssp2_with_cstorage_revert","South Korea","South Korea","emissGHGBySectorNoBioGWPAR5","Year",2065,"Vint_2065","GHG emissions (MTCO2eq)",0.0519203130981333
"dac_ssp2_with_cstorage_revert","South Korea","South Korea","emissGHGBySectorNoBioGWPAR5","Year",2065,"Vint_2065","GHG emissions (MTCO2eq)",1.28419324749409
"dac_ssp2_with_cstorage_revert","South Korea","South Korea","emissGHGBySectorNoBioGWPAR5","Year",2065,"Vint_2065","GHG emissions (MTCO2eq)",21.42700201042
"dac_ssp2_with_cstorage_revert","South Korea","South Korea","emissGHGBySectorNoBioGWPAR5","Year",2065,"Vint_2065","GHG emissions (MTCO2eq)",30.90687388172
"dac_ssp2_with_cstorage_revert","South Korea","South Korea","emissGHGBySectorNoBioGWPAR5","Year",2070,"Vint_2070","GHG emissions (MTCO2eq)",-35.6828088048206
"dac_ssp2_with_cstorage_revert","South Korea","South Korea","emissGHGBySectorNoBioGWPAR5","Year",2070,"Vint_2070","GHG emissions (MTCO2eq)",-8.60198551590085
"dac_ssp2_with_cstorage_revert","South Korea","South Korea","emissGHGBySectorNoBioGWPAR5","Year",2070,"Vint_2070","GHG emissions (MTCO2eq)",0.0514038589730967
"dac_ssp2_with_cstorage_revert","South Korea","South Korea","emissGHGBySectorNoBioGWPAR5","Year",2070,"Vint_2070","GHG emissions (MTCO2eq)",1.20862755409088
"dac_ssp2_with_cstorage_revert","South Korea","South Korea","emissGHGBySectorNoBioGWPAR5","Year",2070,"Vint_2070","GHG emissions (MTCO2eq)",20.351880570875
"dac_ssp2_with_cstorage_revert","South Korea","South Korea","emissGHGBySectorNoBioGWPAR5","Year",2070,"Vint_2070","GHG emissions (MTCO2eq)",29.7495831445146
"dac_ssp2_with_cstorage_revert","South Korea","South Korea","emissGHGBySectorNoBioGWPAR5","Year",2075,"Vint_2075","GHG emissions (MTCO2eq)",-35.7189440822255
"dac_ssp2_with_cstorage_revert","South Korea","South Korea","emissGHGBySectorNoBioGWPAR5","Year",2075,"Vint_2075","GHG emissions (MTCO2eq)",-6.0047654521026
"dac_ssp2_with_cstorage_revert","South Korea","South Korea","emissGHGBySectorNoBioGWPAR5","Year",2075,"Vint_2075","GHG emissions (MTCO2eq)",0.0494234523673807
"dac_ssp2_with_cstorage_revert","South Korea","South Korea","emissGHGBySectorNoBioGWPAR5","Year",2075,"Vint_2075","GHG emissions (MTCO2eq)",1.05656291043251
"dac_ssp2_with_cstorage_revert","South Korea","South Korea","emissGHGBySectorNoBioGWPAR5","Year",2075,"Vint_2075","GHG emissions (MTCO2eq)",18.655615919175
"dac_ssp2_with_cstorage_revert","South Korea","South Korea","emissGHGBySectorNoBioGWPAR5","Year",2075,"Vint_2075","GHG emissions (MTCO2eq)",28.5210521892735
"dac_ssp2_with_cstorage_revert","South Korea","South Korea","emissGHGBySectorNoBioGWPAR5","Year",2080,"Vint_2080","GHG emissions (MTCO2eq)",-33.8069041693611
"dac_ssp2_with_cstorage_revert","South Korea","South Korea","emissGHGBySectorNoBioGWPAR5","Year",2080,"Vint_2080","GHG emissions (MTCO2eq)",-5.06696236409429
"dac_ssp2_with_cstorage_revert","South Korea","South Korea","emissGHGBySectorNoBioGWPAR5","Year",2080,"Vint_2080","GHG emissions (MTCO2eq)",0.048826788272944
"dac_ssp2_with_cstorage_revert","South Korea","South Korea","emissGHGBySectorNoBioGWPAR5","Year",2080,"Vint_2080","GHG emissions (MTCO2eq)",0.93331513987368
"dac_ssp2_with_cstorage_revert","South Korea","South Korea","emissGHGBySectorNoBioGWPAR5","Year",2080,"Vint_2080","GHG emissions (MTCO2eq)",16.54810972632
"dac_ssp2_with_cstorage_revert","South Korea","South Korea","emissGHGBySectorNoBioGWPAR5","Year",2080,"Vint_2080","GHG emissions (MTCO2eq)",27.2616826030774
"dac_ssp2_with_cstorage_revert","South Korea","South Korea","emissGHGBySectorNoBioGWPAR5","Year",2085,"Vint_2085","GHG emissions (MTCO2eq)",-31.3194332074092
"dac_ssp2_with_cstorage_revert","South Korea","South Korea","emissGHGBySectorNoBioGWPAR5","Year",2085,"Vint_2085","GHG emissions (MTCO2eq)",-4.8619524189628
"dac_ssp2_with_cstorage_revert","South Korea","South Korea","emissGHGBySectorNoBioGWPAR5","Year",2085,"Vint_2085","GHG emissions (MTCO2eq)",0.0493440668709853
"dac_ssp2_with_cstorage_revert","South Korea","South Korea","emissGHGBySectorNoBioGWPAR5","Year",2085,"Vint_2085","GHG emissions (MTCO2eq)",0.89655705319152
"dac_ssp2_with_cstorage_revert","South Korea","South Korea","emissGHGBySectorNoBioGWPAR5","Year",2085,"Vint_2085","GHG emissions (MTCO2eq)",14.4305858610285
"dac_ssp2_with_cstorage_revert","South Korea","South Korea","emissGHGBySectorNoBioGWPAR5","Year",2085,"Vint_2085","GHG emissions (MTCO2eq)",26.0699022819783
"dac_ssp2_with_cstorage_revert","South Korea","South Korea","emissGHGBySectorNoBioGWPAR5","Year",2090,"Vint_2090","GHG emissions (MTCO2eq)",-29.79397715308
"dac_ssp2_with_cstorage_revert","South Korea","South Korea","emissGHGBySectorNoBioGWPAR5","Year",2090,"Vint_2090","GHG emissions (MTCO2eq)",-4.92508475397592
"dac_ssp2_with_cstorage_revert","South Korea","South Korea","emissGHGBySectorNoBioGWPAR5","Year",2090,"Vint_2090","GHG emissions (MTCO2eq)",0.0557069945141527
"dac_ssp2_with_cstorage_revert","South Korea","South Korea","emissGHGBySectorNoBioGWPAR5","Year",2090,"Vint_2090","GHG emissions (MTCO2eq)",1.02514662625236
"dac_ssp2_with_cstorage_revert","South Korea","South Korea","emissGHGBySectorNoBioGWPAR5","Year",2090,"Vint_2090","GHG emissions (MTCO2eq)",13.538794836589
"dac_ssp2_with_cstorage_revert","South Korea","South Korea","emissGHGBySectorNoBioGWPAR5","Year",2090,"Vint_2090","GHG emissions (MTCO2eq)",25.1377018793161
"dac_ssp2_with_cstorage_revert","South Korea","South Korea","emissGHGBySectorNoBioGWPAR5","Year",2095,"Vint_2095","GHG emissions (MTCO2eq)",-29.2953993743627
"dac_ssp2_with_cstorage_revert","South Korea","South Korea","emissGHGBySectorNoBioGWPAR5","Year",2095,"Vint_2095","GHG emissions (MTCO2eq)",-4.78885850538447
"dac_ssp2_with_cstorage_revert","South Korea","South Korea","emissGHGBySectorNoBioGWPAR5","Year",2095,"Vint_2095","GHG emissions (MTCO2eq)",0.060882850423802
"dac_ssp2_with_cstorage_revert","South Korea","South Korea","emissGHGBySectorNoBioGWPAR5","Year",2095,"Vint_2095","GHG emissions (MTCO2eq)",1.23839405371663
"dac_ssp2_with_cstorage_revert","South Korea","South Korea","emissGHGBySectorNoBioGWPAR5","Year",2095,"Vint_2095","GHG emissions (MTCO2eq)",13.520897521315
"dac_ssp2_with_cstorage_revert","South Korea","South Korea","emissGHGBySectorNoBioGWPAR5","Year",2095,"Vint_2095","GHG emissions (MTCO2eq)",24.3857568020274
"dac_ssp2_with_cstorage_revert","South Korea","South Korea","emissGHGBySectorNoBioGWPAR5","Year",2100,"Vint_2100","GHG emissions (MTCO2eq)",-29.0183775544106
"dac_ssp2_with_cstorage_revert","South Korea","South Korea","emissGHGBySectorNoBioGWPAR5","Year",2100,"Vint_2100","GHG emissions (MTCO2eq)",-4.20775829772807
"dac_ssp2_with_cstorage_revert","South Korea","South Korea","emissGHGBySectorNoBioGWPAR5","Year",2100,"Vint_2100","GHG emissions (MTCO2eq)",0.0661065618363333
"dac_ssp2_with_cstorage_revert","South Korea","South Korea","emissGHGBySectorNoBioGWPAR5","Year",2100,"Vint_2100","GHG emissions (MTCO2eq)",1.46245545603348
"dac_ssp2_with_cstorage_revert","South Korea","South Korea","emissGHGBySectorNoBioGWPAR5","Year",2100,"Vint_2100","GHG emissions (MTCO2eq)",13.2882110557695
"dac_ssp2_with_cstorage_revert","South Korea","South Korea","emissGHGBySectorNoBioGWPAR5","Year",2100,"Vint_2100","GHG emissions (MTCO2eq)",23.6155378376381
"dac_ssp2_with_cstorage_revert","South Korea","South Korea","emissGHGBySectorPowerGWPAR5","Year",1990,"Vint_1990","GHG emissions - (MTCO2eq)",34.4538270266667
"dac_ssp2_with_cstorage_revert","South Korea","South Korea","emissGHGBySectorPowerGWPAR5","Year",1990,"Vint_1990","GHG emissions - (MTCO2eq)",0.66185635
"dac_ssp2_with_cstorage_revert","South Korea","South Korea","emissGHGBySectorPowerGWPAR5","Year",1990,"Vint_1990","GHG emissions - (MTCO2eq)",0.228285709
"dac_ssp2_with_cstorage_revert","South Korea","South Korea","emissGHGBySectorPowerGWPAR5","Year",2005,"Vint_2005","GHG emissions - (MTCO2eq)",173.826185490467
"dac_ssp2_with_cstorage_revert","South Korea","South Korea","emissGHGBySectorPowerGWPAR5","Year",2005,"Vint_2005","GHG emissions - (MTCO2eq)",2.34803305
"dac_ssp2_with_cstorage_revert","South Korea","South Korea","emissGHGBySectorPowerGWPAR5","Year",2005,"Vint_2005","GHG emissions - (MTCO2eq)",1.75012470575
"dac_ssp2_with_cstorage_revert","South Korea","South Korea","emissGHGBySectorPowerGWPAR5","Year",2010,"Vint_2010","GHG emissions - (MTCO2eq)",246.543432564
"dac_ssp2_with_cstorage_revert","South Korea","South Korea","emissGHGBySectorPowerGWPAR5","Year",2010,"Vint_2010","GHG emissions - (MTCO2eq)",3.040665
"dac_ssp2_with_cstorage_revert","South Korea","South Korea","emissGHGBySectorPowerGWPAR5","Year",2010,"Vint_2010","GHG emissions - (MTCO2eq)",2.5476373741
"dac_ssp2_with_cstorage_revert","South Korea","South Korea","emissGHGBySectorPowerGWPAR5","Year",2015,"Vint_2015","GHG emissions - (MTCO2eq)",255.754413203667
"dac_ssp2_with_cstorage_revert","South Korea","South Korea","emissGHGBySectorPowerGWPAR5","Year",2015,"Vint_2015","GHG emissions - (MTCO2eq)",3.6397975
"dac_ssp2_with_cstorage_revert","South Korea","South Korea","emissGHGBySectorPowerGWPAR5","Year",2015,"Vint_2015","GHG emissions - (MTCO2eq)",2.9876906945
"dac_ssp2_with_cstorage_revert","South Korea","South Korea","emissGHGBySectorPowerGWPAR5","Year",2020,"Vint_2020","GHG emissions - (MTCO2eq)",268.373175392667
"dac_ssp2_with_cstorage_revert","South Korea","South Korea","emissGHGBySectorPowerGWPAR5","Year",2020,"Vint_2020","GHG emissions - (MTCO2eq)",3.6547435
"dac_ssp2_with_cstorage_revert","South Korea","South Korea","emissGHGBySectorPowerGWPAR5","Year",2020,"Vint_2020","GHG emissions - (MTCO2eq)",1.910285278135
"dac_ssp2_with_cstorage_revert","South Korea","South Korea","emissGHGBySectorPowerGWPAR5","Year",2025,"Vint_2025","GHG emissions - (MTCO2eq)",242.299100534454
"dac_ssp2_with_cstorage_revert","South Korea","South Korea","emissGHGBySectorPowerGWPAR5","Year",2025,"Vint_2025","GHG emissions - (MTCO2eq)",2.9951455
"dac_ssp2_with_cstorage_revert","South Korea","South Korea","emissGHGBySectorPowerGWPAR5","Year",2025,"Vint_2025","GHG emissions - (MTCO2eq)",1.69734083546851
"dac_ssp2_with_cstorage_revert","South Korea","South Korea","emissGHGBySectorPowerGWPAR5","Year",2030,"Vint_2030","GHG emissions - (MTCO2eq)",160.709697646487
"dac_ssp2_with_cstorage_revert","South Korea","South Korea","emissGHGBySectorPowerGWPAR5","Year",2030,"Vint_2030","GHG emissions - (MTCO2eq)",2.853135
"dac_ssp2_with_cstorage_revert","South Korea","South Korea","emissGHGBySectorPowerGWPAR5","Year",2030,"Vint_2030","GHG emissions - (MTCO2eq)",1.0172108821579
"dac_ssp2_with_cstorage_revert","South Korea","South Korea","emissGHGBySectorPowerGWPAR5","Year",2035,"Vint_2035","GHG emissions - (MTCO2eq)",88.1484914981
"dac_ssp2_with_cstorage_revert","South Korea","South Korea","emissGHGBySectorPowerGWPAR5","Year",2035,"Vint_2035","GHG emissions - (MTCO2eq)",2.691596
"dac_ssp2_with_cstorage_revert","South Korea","South Korea","emissGHGBySectorPowerGWPAR5","Year",2035,"Vint_2035","GHG emissions - (MTCO2eq)",0.4533689798015
